stock_weight,bond_weight,t_bill_weight,objective
0.7,0.2,0.1,-0.05171826695799232
0.7,0.25,0.05,-0.05166930562103694
0.7,0.3,0.0,-0.05162096522560981
0.75,0.0,0.25,-0.05162712922417073
0.75,0.05,0.2,-0.05157618654353627
0.75,0.1,0.15,-0.051525875529022186
0.75,0.15,0.1,-0.051476175546520016
0.75,0.2,0.05,-0.05142710242046969
0.75,0.25,0.0,-0.05137871036742058
0.8,0.0,0.2,-0.051341000532063585
0.8,0.05,0.15,-0.051290722094500606
0.8,0.1,0.1,-0.05124106492614288
0.8,0.15,0.05,-0.05119203392240585
0.8,0.2,0.0,-0.051143699211227384
0.85,0.0,0.15,-0.051063077929480304
0.85,0.05,0.1,-0.051013508954673395
0.85,0.1,0.05,-0.05096452568923012
0.85,0.15,0.0,-0.05091621585888101
0.9,0.0,0.1,-0.05079675410254979
0.9,0.05,0.05,-0.05074782474868081
0.9,0.1,0.0,-0.05069956408273289
0.95,0.0,0.05,-0.05053890061880128
0.95,0.05,0.0,-0.05049053594591532
1.0,0.0,0.0,-0.05028988559827846
