stock_weight,bond_weight,t_bill_weight,terminal_worst_1pct_mean,terminal_worst_2pct_mean,terminal_worst_4pct_mean,terminal_worst_10pct_mean,terminal_median,terminal_mean,simplex_x,simplex_y,is_selected
0.0,0.52,0.48,-0.24033235600149636,-0.2186118224831063,-0.19101968474220649,-0.14091798978182316,0.25296066702732845,0.32572387099276645,0.48,0.0,False
0.0,0.54,0.46,-0.23970713911699396,-0.21781392703366848,-0.19003930723794502,-0.13961330952548195,0.2574383480504281,0.3316019188010541,0.46,0.0,False
0.0,0.56,0.44,-0.23912098409833493,-0.2170336527094422,-0.18909606743505208,-0.1383444627822295,0.261853785132069,0.3375355778091802,0.44,0.0,False
0.0,0.58,0.42,-0.2385723889043944,-0.21634327673041467,-0.18818375843133722,-0.13712744063898155,0.2656693448284249,0.3435253595886356,0.42,0.0,False
0.0,0.6,0.4,-0.2380852403934078,-0.2157089146172925,-0.1873009918011013,-0.13594495456796066,0.26888797949437626,0.3495717802165758,0.4,0.0,False
0.0,0.62,0.38,-0.23762526644597975,-0.2151094096969444,-0.18643853551320771,-0.13480265063260555,0.2730240192554036,0.3556753603107575,0.38,0.0,False
0.0,0.64,0.36,-0.23723902463595445,-0.21456582288924295,-0.185631854257286,-0.13372808832132882,0.27720958556129793,0.36183662506469194,0.36,0.0,False
0.0,0.66,0.34,-0.2369304833749278,-0.21404689869800123,-0.1848996698569962,-0.1327126444838081,0.2820989339776668,0.36805610428304736,0.34,0.0,False
0.0,0.68,0.32,-0.23667183307473294,-0.2135551663078408,-0.18420335493857481,-0.1317526852402654,0.28585719217894007,0.3743343324171981,0.32,0.0,False
0.0,0.7,0.3,-0.2364880004661593,-0.2131375426879235,-0.18355513434072843,-0.13085423656873513,0.28899007446690345,0.38067184860103287,0.3,0.0,False
0.0,0.72,0.28,-0.2363361516534672,-0.2128065577796347,-0.18296118374060846,-0.13001247607841668,0.2936747656921328,0.3870691966869535,0.28,0.0,False
0.0,0.74,0.26,-0.23623942301897732,-0.21250052293087374,-0.18241251943833753,-0.12922365797153432,0.2980137633770159,0.3935269252820668,0.26,0.0,False
0.0,0.76,0.24,-0.23623651491202552,-0.21221803068310535,-0.18189853502563758,-0.12847430531454254,0.3012258061235984,0.4000455877846248,0.24,0.0,False
0.0,0.78,0.22,-0.23635507837733344,-0.2120140042684193,-0.18146182278962208,-0.127768410774276,0.3044490832395109,0.4066257424206332,0.22,0.0,False
0.0,0.8,0.2,-0.2365233561952877,-0.21186804680555174,-0.1811079922071712,-0.12712362073207414,0.3081053963742041,0.4132679522806948,0.2,0.0,False
0.0,0.82,0.18,-0.23677335494643628,-0.2117929762220609,-0.18080301392714204,-0.1265398608943056,0.3120834860086865,0.4199727853570656,0.18,0.0,False
0.0,0.84,0.16,-0.23707815723757492,-0.21182028400535774,-0.1805519641792583,-0.1260302466948852,0.31512882553584154,0.4267408145809121,0.16,0.0,False
0.0,0.86,0.14,-0.23744368203073005,-0.21191332640188673,-0.18038180987751545,-0.12557335114435295,0.3198233950174393,0.43357261785975626,0.14,0.0,False
0.0,0.88,0.12,-0.23791184598636392,-0.21207237470447776,-0.1802619922280249,-0.12518608662734215,0.3236790113991749,0.4404687781151965,0.12,0.0,False
0.0,0.9,0.1,-0.2384872758370398,-0.212297884933975,-0.18021594433614346,-0.12486099293542914,0.3280381242818884,0.4474298833207503,0.1,0.0,False
0.0,0.92,0.08,-0.23911132754696574,-0.21257982651393814,-0.18024229737064754,-0.1245910990361613,0.3315137730127933,0.4544565265400037,0.08,0.0,False
0.0,0.94,0.06,-0.24004284404954465,-0.212932835636881,-0.1803211189714852,-0.12437448806136882,0.33607781533624037,0.4615493059648755,0.06,0.0,False
0.0,0.96,0.04,-0.2411355825725284,-0.213413460065926,-0.18046274623944417,-0.12419611280298797,0.3396711863286116,0.4687088249541699,0.04,0.0,False
0.0,0.98,0.02,-0.24229768837496948,-0.21399343636040666,-0.18067116550302395,-0.12408720559734016,0.34287417773380036,0.47593569207231096,0.02,0.0,False
0.0,1.0,0.0,-0.24356979570716708,-0.21466454335527285,-0.18093619829449087,-0.12404208582878455,0.3470303403108308,0.48323052112825987,0.0,0.0,False
0.02,0.0,0.98,-0.25468129774189635,-0.23673741705797752,-0.21264335599584894,-0.16673453837601476,0.19959703349364416,0.21849638470910746,0.99,0.017320508075688773,False
0.02,0.02,0.96,-0.25320780023477646,-0.2351720886748572,-0.21086002508741694,-0.1647579397685407,0.20285950251269969,0.22332085809013089,0.97,0.017320508075688773,False
0.02,0.04,0.94,-0.2517455682651939,-0.23363579463481338,-0.20909438721455778,-0.16281135470808103,0.2059401924956021,0.228190869253235,0.95,0.017320508075688773,False
0.02,0.06,0.92,-0.2502794998647699,-0.2321201969575597,-0.2073417055199743,-0.16088823015961867,0.20851373458860448,0.23310683872577045,0.93,0.017320508075688773,False
0.02,0.08,0.9,-0.2488179663330774,-0.23060619587052564,-0.2056091371074599,-0.1589850293746877,0.21103864697366867,0.23806919081959796,0.91,0.017320508075688773,False
0.02,0.1,0.88,-0.24739277497857423,-0.22909941748696233,-0.20389629740798448,-0.157097836001684,0.21424762256884458,0.24307835366160288,0.89,0.017320508075688773,False
0.02,0.12,0.86,-0.2459875209401336,-0.22761356033757277,-0.20221504280202765,-0.1552314447360716,0.21873176548158713,0.24813475922436187,0.87,0.017320508075688773,False
0.02,0.14,0.84,-0.2446085331476039,-0.2261320285838544,-0.20056137148477504,-0.1533795551651097,0.22287454911792998,0.25323884335707153,0.85,0.017320508075688773,False
0.02,0.16,0.82,-0.2432531384096891,-0.22466854412172413,-0.19893593070504786,-0.1515396015500208,0.22532249711724728,0.2583910458166225,0.83,0.017320508075688773,False
0.02,0.18,0.8,-0.24192756262265833,-0.22321852248054622,-0.1973202698083205,-0.14971521653244899,0.22766496821577203,0.2635918102989151,0.81,0.017320508075688773,False
0.02,0.2,0.78,-0.24062770305456407,-0.22179264380531374,-0.19571380246995243,-0.14791578432181945,0.2297431191193145,0.26884158447035833,0.79,0.017320508075688773,False
0.02,0.22,0.76,-0.2393563913070302,-0.22037312636645778,-0.19413224135578633,-0.14613514154407092,0.23274471105507397,0.2741408199995901,0.77,0.017320508075688773,False
0.02,0.24,0.74,-0.23810218672308495,-0.21897128398054821,-0.19257561138133245,-0.14436299700737373,0.23565093887911037,0.2794899725893865,0.75,0.017320508075688773,False
0.02,0.26,0.72,-0.23688137849376606,-0.2175812798245776,-0.19104297155019834,-0.14261142832498455,0.2372875814249073,0.2848895020087795,0.73,0.017320508075688773,False
0.02,0.28,0.7,-0.23568826772667376,-0.2162236068827535,-0.18953826564733373,-0.140889508130649,0.23961017224704204,0.2903398721253959,0.71,0.017320508075688773,False
0.02,0.3,0.68,-0.23451437765558947,-0.21489296600513963,-0.1880602055381077,-0.1391858918946131,0.24247502215005923,0.2958415509379683,0.6900000000000001,0.017320508075688773,False
0.02,0.32,0.66,-0.23337630362538284,-0.21358054017136208,-0.18661211589170634,-0.13750483460624602,0.24555258580882725,0.30139501060908785,0.67,0.017320508075688773,False
0.02,0.34,0.64,-0.23231474010336853,-0.2123146436930119,-0.18517890588828118,-0.1358485943600735,0.24905374916849765,0.30700072749815965,0.65,0.017320508075688773,False
0.02,0.36,0.62,-0.23127605700251574,-0.21106794855097302,-0.18378020686940708,-0.13421500687422344,0.2533973318110718,0.3126591821945398,0.63,0.017320508075688773,False
0.02,0.38,0.6,-0.2302923751691932,-0.20984648645745937,-0.1824338097517181,-0.13260729078799258,0.2572629692705277,0.3183708595509054,0.61,0.017320508075688773,False
0.02,0.4,0.58,-0.22934888891796532,-0.20865739342476966,-0.1811372906892962,-0.13103029016924203,0.26105578912370997,0.3241362487168204,0.59,0.017320508075688773,False
0.02,0.42,0.56,-0.228441251382435,-0.20751123238193067,-0.17986801294477633,-0.1294922256021832,0.26443282874750107,0.3299558431725249,0.5700000000000001,0.017320508075688773,False
0.02,0.44,0.54,-0.22756093775665856,-0.20641259591007863,-0.17863930707199616,-0.1279744464019974,0.26922437455924286,0.33583014076291995,0.55,0.017320508075688773,False
0.02,0.46,0.52,-0.2267072535683579,-0.20537033957085638,-0.17743887255260207,-0.12648557908704275,0.272760717600598,0.3417596437317604,0.53,0.017320508075688773,False
0.02,0.48,0.5,-0.2258776357680688,-0.20437795070906997,-0.17627362917502026,-0.12503083024961112,0.27643463598781515,0.3477448587560743,0.51,0.017320508075688773,False
0.02,0.5,0.48,-0.2251274243380536,-0.20342837440238767,-0.17512817156560825,-0.12360267666953464,0.2818405311446356,0.35378629698077835,0.49,0.017320508075688773,False
0.02,0.52,0.46,-0.22447742087288178,-0.2025187762303094,-0.17402515535291307,-0.12221799569263268,0.2866287394028246,0.359884474053508,0.47000000000000003,0.017320508075688773,False
0.02,0.54,0.44,-0.22387624073790516,-0.20167817607398397,-0.17297677691891739,-0.12088459981704011,0.29121173798672534,0.3660399101596653,0.45,0.017320508075688773,False
0.02,0.56,0.42,-0.22331028244609197,-0.2008602549541935,-0.17198907358925705,-0.11959889979512738,0.2953258867278208,0.3722531300576553,0.43,0.017320508075688773,False
